user_id,age,income,clicks,purchase_amount,session_duration,content_variety,engagement_score,num_transactions,avg_monthly_spend,avg_cart_value,browsing_depth,revisit_rate,scroll_activity,time_on_site,interaction_count,preferred_price_range,discount_usage_rate,wishlist_size,product_views,repeat_purchase_gap (days),churn_risk_score,loyalty_index,screen_brightness,battery_percentage,cart_abandonment_count,browser_version,background_app_count,session_inactivity_duration,network_jitter,region_code,subscriber,label
U0109,45,23165,12,500.0,19.22,0.43079,42.74825,4,149.29,139.16,11,0.29,51,28.0,15,451.64,0.292,10,55,118.0,0.5244904731409704,16.0,4.5,71.0,2,3.53.34,15,11.15,21.0,I684,True,user_2
U1360,56,18111,9,3654.27,59.11,0.73651,76.2199,2,956.34,1000.0,33,0.396,179,58.0,21,3663.56,0.51,5,36,66.0,0.20873695199280493,30.0,2.3,10.0,4,1.32.70,7,18.75,3.0,S128,True,user_1
U0804,,11236,5,500.0,3.13,0.5006,50.94106,1,532.63,351.97,2,0.321,5,0.0,0,466.09,0.099,0,20,108.0,0.5165929119997403,21.0,2.2,88.0,1,3.27.12,5,15.79,1.0,Z999,False,user_3
U3453,39,17551,8,2320.51,61.18,0.53353,58.23391,6,588.15,307.38,33,0.416,165,53.0,17,2231.02,0.359,3,29,94.0,0.36964974703575804,28.0,3.2,11.0,8,2.77.01,10,6.6,4.0,X854,True,user_1
U5541,70,32193,15,683.09,40.34,0.31962,33.59727,5,221.54,164.15,27,0.292,134,32.0,22,443.97,0.366,9,82,132.0,0.7564045634761455,16.0,4.7,52.0,7,9.99.15,14,7.95,3.0,N389,False,user_1
U3188,42,13296,5,500.0,18.86,0.54265,50.54212,3,41.39,176.12,9,0.362,78,28.0,6,614.54,0.226,2,20,109.0,0.5209398092108537,18.0,3.8,83.0,5,7.57.86,6,21.31,1.0,K135,False,user_2
U1823,,19962,9,500.0,38.88,0.15895,25.91871,7,91.29,37.99,22,0.2,116,43.0,15,496.04,0.177,4,34,144.0,0.7174284919869386,9.0,1.9,47.0,2,4.07.44,11,21.7,48.0,Z999,False,user_3
U8700,,25945,14,500.0,2.86,0.52747,53.51518,10,299.01,73.9,2,0.412,13,2.0,2,532.07,0.261,8,67,107.0,0.4595881109437912,23.0,2.7,100.0,6,1.75.33,4,21.54,7.0,Z001,False,user_3
U6290,,26229,13,511.27,53.05,0.81276,81.27274,7,527.84,19.07,33,0.525,172,49.0,27,529.35,0.354,0,51,58.0,0.13574309249432792,32.0,3.4,71.0,4,7.71.06,15,10.14,37.0,Z001,False,user_3
U7916,21,19981,9,2415.66,66.48,0.31094,31.25489,9,1306.03,195.18,37,0.308,197,64.0,25,2465.4,0.424,4,36,134.0,0.6284693659237561,27.0,2.6,35.0,4,6.89.72,5,15.28,2.0,K194,False,user_1
U8555,42,13868,6,500.0,9.19,0.6198,54.72382,4,102.86,103.14,10,0.358,30,27.0,3,524.06,0.179,5,43,91.0,0.4373447870791673,20.0,1.9,9.0,4,1.47.43,6,5.91,22.0,W064,False,user_2
U8682,35,18840,8,2249.14,38.91,0.84767,85.10919,3,518.13,757.48,23,0.503,113,37.0,14,2259.0,0.395,0,29,59.0,0.2012493423308732,25.0,4.3,83.0,3,1.09.66,7,20.74,8.0,B846,True,user_1
U4090,62,24133,12,500.0,16.47,0.51548,55.52665,9,206.23,41.79,13,0.401,41,25.0,6,576.33,0.388,6,58,109.0,0.3884587698546609,24.0,3.8,87.0,5,6.53.41,8,10.69,52.0,N379,True,user_2
U7012,,21269,11,500.0,32.88,0.78705,75.98179,5,82.19,97.3,19,0.43,106,30.0,17,597.79,0.291,3,77,53.0,0.2895030694632681,19.0,4.2,64.0,9,3.13.76,13,9.73,33.0,X789,False,user_3
U8711,,12284,5,533.81,3.28,0.49996,47.56504,3,184.88,223.89,1,0.176,17,20.0,0,672.14,0.189,0,27,113.0,0.5169219354887544,13.0,1.8,34.0,4,4.69.25,5,10.45,22.0,Z001,False,user_3
U7631,35,23005,11,500.0,18.34,0.42103,45.8345,7,143.21,102.43,12,0.313,68,6.0,16,416.81,0.29,5,49,110.0,0.5512012142640903,18.0,1.8,57.0,6,5.65.72,5,1.45,4.0,G253,False,user_2
U2138,34,24812,12,500.0,22.66,0.52804,50.40084,6,84.78,65.04,13,0.362,67,31.0,13,524.94,0.319,3,40,103.0,0.49891308806656776,21.0,1.6,2.0,11,7.64.54,4,13.22,49.0,V765,False,user_2
U9205,,14840,8,500.0,40.3,0.22647,32.33883,5,364.71,108.6,19,0.268,102,33.0,11,339.46,0.291,2,41,136.0,0.7075899638250351,15.0,3.7,43.0,5,8.77.01,5,15.95,11.0,Z999,False,user_3
U6410,33,18449,7,500.0,11.45,0.53828,54.67996,7,138.24,104.81,9,0.335,50,34.0,11,451.86,0.216,4,27,98.0,0.49710723699567017,18.0,4.6,99.0,6,1.78.65,9,2.09,31.0,I988,True,user_2
U1406,29,16748,8,500.0,55.86,0.57047,54.183,4,239.42,142.12,32,0.327,156,63.0,21,480.3,0.226,0,45,101.0,0.4495876953018821,19.0,4.4,23.0,4,2.65.20,6,11.15,25.0,J468,False,user_1
U8924,34,14076,7,500.0,17.12,0.39461,42.49947,8,399.88,71.9,9,0.135,40,0.0,2,574.09,0.192,4,28,114.0,0.5953990891308091,12.0,2.2,69.0,9,5.11.83,5,29.59,5.0,X494,False,user_2
U7947,,21860,10,2724.58,25.91,0.78478,74.88506,8,765.95,237.45,17,0.501,69,17.0,18,2712.8,0.536,0,52,78.0,0.30317970671167166,34.0,2.5,12.0,4,1.07.97,12,13.77,35.0,X555,True,user_1
U5499,21,35986,18,500.0,67.9,0.03955,0.0,4,231.08,131.23,41,0.191,177,75.0,14,567.28,0.495,9,104,178.0,1.0,13.0,3.0,74.0,2,7.26.31,11,12.01,29.0,Y290,False,user_1
U3553,30,20261,11,1677.15,60.82,0.92946,100.0,7,619.87,224.21,38,0.651,179,67.0,28,1642.64,0.341,6,61,25.0,0.0,40.0,1.3,45.0,4,2.03.05,4,17.59,17.0,Y455,True,user_1
U7800,20,18847,9,500.0,3.48,0.50788,53.42485,7,325.85,97.42,4,0.358,19,9.0,5,442.23,0.261,7,31,102.0,0.457948108979498,22.0,3.8,35.0,7,1.80.24,10,10.97,11.0,G040,True,user_2
U5844,,15453,9,713.25,11.64,0.57974,56.08067,4,279.75,228.86,7,0.428,28,13.0,12,633.04,0.235,4,45,90.0,0.3997326642966478,26.0,2.0,52.0,4,5.58.68,8,3.65,29.0,W834,True,user_2
U6050,29,10456,5,500.0,0.0,0.55663,50.0175,4,290.32,98.29,2,0.273,20,0.0,11,569.07,0.085,0,34,107.0,0.5725347917342514,17.0,4.3,82.0,3,6.49.11,15,23.96,27.0,I941,False,user_2
U0585,42,13063,8,500.0,11.87,0.50395,49.07571,5,61.09,144.38,8,0.323,54,23.0,7,462.16,0.229,0,24,118.0,0.521501901170432,19.0,3.2,84.0,6,5.29.27,12,23.89,28.0,D373,False,user_2
U1601,24,19941,12,500.0,42.26,0.22066,19.56435,7,130.57,61.94,26,0.23,140,34.0,18,257.35,0.328,1,76,150.0,0.7482198686502721,13.0,1.8,37.0,7,1.20.83,14,21.91,28.0,X123,False,user_1
U3277,47,21476,10,500.0,46.17,0.80632,85.09347,9,179.41,75.16,29,0.558,109,47.0,17,563.57,0.306,2,51,43.0,0.11547266640442234,26.0,4.0,64.0,3,6.85.78,11,8.17,2.0,X456,False,user_3
U9191,18,24042,13,500.0,14.09,0.47947,53.92612,6,167.39,103.92,8,0.42,63,8.0,7,407.07,0.259,1,70,96.0,0.4545960480827697,25.0,4.3,34.0,4,2.99.89,7,16.91,24.0,I301,False,user_2
U6901,28,37340,18,945.1,58.98,0.92274,99.40952,6,888.35,125.15,34,0.701,173,52.0,24,964.42,0.4,6,86,37.0,0.05958758617037512,45.0,4.4,46.0,3,7.08.75,9,14.11,1.0,Y220,False,user_1
U2047,,21212,10,1747.29,30.39,0.7757,70.11419,2,531.71,794.42,17,0.464,116,26.0,14,1634.38,0.419,0,50,76.0,0.2912180998498027,28.0,1.6,66.0,5,5.90.71,15,20.38,12.0,X123,True,user_3
U8813,35,36543,18,500.0,72.07,0.04454,0.0,1,522.5,649.06,42,0.17,207,65.0,23,501.47,0.361,3,81,180.0,1.0,14.0,3.0,27.0,8,1.40.06,12,21.54,28.0,T264,False,user_1
U7850,40,19745,10,1999.92,48.73,0.61898,58.0827,4,725.51,379.79,31,0.435,144,54.0,17,1712.88,0.348,1,65,88.0,0.3905885272131092,32.0,1.4,34.0,2,1.00.76,4,11.82,48.0,F683,False,user_1
U0792,,16245,8,1015.48,11.25,0.55889,58.52404,7,316.26,156.17,4,0.289,35,0.0,11,1012.11,0.274,0,57,89.0,0.44053371673640185,18.0,4.8,18.0,10,3.78.73,6,23.31,0.0,X789,False,user_3
U0932,,20937,11,500.0,19.84,0.43779,47.59489,2,178.24,273.6,13,0.317,45,24.0,13,412.48,0.296,2,76,113.0,0.5760994545250323,21.0,3.0,61.0,1,3.65.02,12,18.72,32.0,O856,True,user_2
U3755,,24225,11,671.34,50.43,0.82953,79.18206,1,183.24,848.22,28,0.586,126,44.0,17,544.57,0.293,5,37,73.0,0.239767404561021,32.0,4.1,85.0,6,2.92.03,9,22.13,40.0,X456,False,user_3
U4893,18,25283,13,500.0,0.0,0.42424,45.44301,6,284.03,89.51,6,0.324,0,0.0,6,576.42,0.292,1,68,109.0,0.4472917088467764,18.0,2.2,92.0,1,1.64.26,10,21.35,3.0,L491,True,user_2
U7651,47,15753,8,500.0,14.63,0.59459,55.77313,3,58.85,200.96,11,0.355,88,13.0,11,488.13,0.202,0,44,97.0,0.4361658068488442,16.0,2.0,94.0,5,3.43.95,9,23.17,30.0,Q583,False,user_2
U5823,35,15739,7,500.0,87.25,0.03465,0.0,5,173.02,73.92,49,0.139,236,82.0,18,475.59,0.162,1,27,180.0,0.9576914625878117,9.0,3.0,78.0,4,5.38.52,8,17.09,11.0,K359,True,user_1
U3413,38,33572,17,1631.64,57.76,0.88808,90.88304,3,418.55,676.7,37,0.618,148,70.0,18,1559.21,0.48,1,88,45.0,0.1180195683361911,38.0,3.5,48.0,4,6.21.07,8,18.43,18.0,P876,False,user_1
U6752,38,30667,17,500.0,50.19,0.8099,74.202,4,44.31,107.16,28,0.499,159,46.0,29,589.46,0.276,9,70,73.0,0.2607898370718318,24.0,2.2,82.0,5,4.52.93,13,3.25,19.0,U888,False,user_1
U6652,30,22128,12,500.0,32.52,0.14961,12.1477,5,209.71,111.8,24,0.241,76,40.0,19,456.53,0.308,1,74,157.0,0.946989679385092,15.0,2.5,27.0,2,3.88.41,9,15.91,3.0,W622,False,user_1
U7018,,30361,14,500.0,37.03,0.14786,17.19429,4,244.24,150.27,21,0.212,86,44.0,11,648.77,0.493,4,54,154.0,0.814762743233409,16.0,2.8,52.0,8,1.03.78,8,27.22,19.0,X456,False,user_3
U6111,58,26415,13,500.0,64.35,0.50203,48.62988,4,35.58,130.79,40,0.362,149,62.0,26,622.96,0.317,5,67,103.0,0.5166143641819356,15.0,1.2,92.0,4,5.55.78,15,8.54,12.0,T515,True,user_1
U0550,61,10000,3,500.0,4.53,0.43962,45.23888,3,134.06,131.27,4,0.157,17,0.0,0,642.53,0.21,0,22,100.0,0.542683678835726,10.0,2.1,59.0,3,1.08.78,10,11.95,18.0,D688,False,user_2
U9263,38,15431,7,1679.33,18.54,0.7497,71.32154,7,360.56,272.21,12,0.42,39,10.0,4,1776.13,0.309,0,29,67.0,0.3155331916843265,26.0,4.1,62.0,6,4.15.73,12,17.92,36.0,X456,False,user_3
U3228,,25826,11,500.0,38.95,0.22912,21.95166,2,158.61,297.47,26,0.254,126,52.0,17,439.37,0.241,1,68,150.0,0.7416194914699589,15.0,4.3,63.0,5,3.51.07,12,8.93,73.0,X123,False,user_3
U8133,36,10000,4,500.0,9.24,0.46958,49.69653,3,178.22,165.4,7,0.267,26,14.0,3,505.24,0.263,3,1,109.0,0.46303016957642196,12.0,4.0,81.0,6,3.76.02,7,6.31,49.0,I779,False,user_2
U6680,36,27994,14,500.0,8.05,0.51721,59.51545,5,503.67,129.86,7,0.374,25,9.0,6,479.69,0.288,9,69,96.0,0.38231369511079427,22.0,1.7,10.0,4,7.03.83,7,27.16,4.0,I012,True,user_2
U6242,,10310,5,500.0,44.17,0.15953,18.82162,7,69.29,21.54,24,0.12,125,38.0,15,583.82,0.2,7,8,155.0,0.8351743350918079,3.0,1.7,39.0,6,8.50.81,10,1.88,26.0,X123,True,user_1
U3747,,18209,9,500.0,6.19,0.43732,47.50986,12,137.66,39.55,5,0.297,14,24.0,9,498.94,0.243,6,37,107.0,0.5664658391764218,14.0,2.4,94.0,5,4.67.55,5,7.29,1.0,Z001,True,user_3
U7741,,33849,16,500.0,17.26,0.34479,38.58134,7,127.43,24.62,12,0.34,38,9.0,4,475.68,0.448,1,75,109.0,0.6104655664538223,20.0,2.0,97.0,13,5.00.60,7,19.02,19.0,X789,False,user_1
U4465,,23899,11,500.0,43.36,0.81844,81.14377,8,120.24,41.61,26,0.49,118,45.0,17,665.8,0.286,0,49,50.0,0.21222418110974384,25.0,1.3,57.0,5,7.96.82,12,25.22,29.0,X456,False,user_3
U2548,,21817,11,500.0,31.54,0.282,30.82272,2,196.63,277.99,21,0.347,78,37.0,18,467.26,0.21,7,67,141.0,0.7120911957382963,21.0,2.0,31.0,2,4.05.04,6,4.02,24.0,X789,False,user_3
U0980,28,24478,13,3715.1,82.66,0.98972,100.0,11,1040.72,365.51,49,0.645,270,70.0,31,3652.66,0.583,8,53,24.0,0.0,44.0,3.0,85.0,4,9.70.41,6,9.34,11.0,D201,True,user_1
U1014,36,37266,16,500.0,14.34,0.51911,50.37358,6,404.33,91.8,11,0.325,37,7.0,8,459.81,0.54,7,64,104.0,0.4930125509644682,18.0,3.5,89.0,5,1.23.20,15,24.45,20.0,N196,False,user_2
U6004,48,23209,11,2443.47,47.4,0.63193,60.99945,12,1458.72,253.49,26,0.419,108,43.0,12,2550.59,0.492,5,50,89.0,0.4205067428033318,36.0,1.5,31.0,3,1.26.98,6,4.96,25.0,O925,True,user_1
U4334,21,22424,11,500.0,17.25,0.55398,50.62018,8,203.77,79.63,12,0.361,55,26.0,21,518.78,0.383,2,56,94.0,0.5704229071053425,17.0,2.6,74.0,4,9.66.28,11,1.85,4.0,O837,False,user_2
U3276,,29169,13,1290.2,40.05,0.83906,79.01664,4,509.91,368.1,21,0.585,108,36.0,24,1336.05,0.402,9,70,64.0,0.24935432420844134,35.0,2.6,95.0,7,6.21.14,6,1.24,31.0,X123,True,user_3
U5005,42,31463,16,500.0,3.92,0.6149,50.85593,2,294.29,209.72,3,0.406,11,0.0,7,523.6,0.4,2,91,114.0,0.539555399511398,24.0,1.7,44.0,4,3.80.82,14,26.91,8.0,H917,False,user_2
U1134,47,18833,8,500.0,11.42,0.54481,58.33732,6,36.29,66.06,9,0.362,30,0.0,12,280.71,0.174,0,18,92.0,0.4981910545784948,18.0,4.8,10.0,4,6.88.35,12,24.52,2.0,U562,True,user_2
U8876,34,11220,5,3667.67,81.7,0.5218,59.43518,8,994.97,321.2,47,0.44,267,74.0,26,3560.79,0.48,3,41,89.0,0.37772515693933,29.0,5.0,84.0,3,1.62.74,12,14.02,54.0,Z218,False,user_1
U5046,58,22064,9,812.27,40.72,0.76305,76.14504,8,549.55,120.82,24,0.417,116,26.0,15,784.39,0.413,0,36,58.0,0.2666075679725944,23.0,1.6,68.0,5,2.11.42,7,27.21,6.0,Z001,False,user_3
U9217,33,25160,12,500.0,45.89,0.08877,10.34523,5,414.38,128.68,28,0.212,149,54.0,15,531.47,0.262,0,57,163.0,0.9547987368808887,20.0,2.2,76.0,1,6.15.66,11,2.83,42.0,Y814,False,user_1
U4020,49,20654,10,4010.4,73.03,0.80233,81.23237,11,1589.23,402.04,42,0.509,229,81.0,18,3911.97,0.573,5,50,62.0,0.22524421797725336,43.0,1.2,67.0,4,2.31.99,12,1.12,2.0,C547,True,user_1
U2972,53,21253,8,1785.04,73.46,0.97802,100.0,7,537.17,135.16,43,0.555,199,74.0,20,1683.53,0.432,0,18,30.0,0.0,33.0,4.2,43.0,8,1.28.30,11,14.67,0.0,P026,False,user_1
U6301,18,24054,11,1699.12,43.4,0.54164,54.02608,4,444.97,457.18,25,0.348,133,41.0,16,1667.89,0.416,4,50,96.0,0.42786690602884864,24.0,2.8,97.0,4,1.66.21,10,23.25,2.0,H510,False,user_1
U0352,58,10000,3,500.0,4.31,0.47993,47.89196,10,184.82,69.58,1,0.337,1,12.0,3,632.63,0.245,0,24,115.0,0.5864023988080489,22.0,4.9,63.0,9,4.36.82,10,2.19,1.0,K013,False,user_2
U2289,26,19435,11,500.0,8.6,0.52062,58.58474,6,353.63,97.86,7,0.426,7,16.0,9,284.71,0.232,8,61,90.0,0.4307802601969327,27.0,3.1,53.0,7,1.42.62,10,10.44,15.0,S165,False,user_2
U5067,34,29831,13,4873.67,46.71,0.91066,96.38655,7,1024.62,584.57,32,0.642,122,37.0,18,4608.51,0.789,5,59,32.0,0.048357415796306875,42.0,1.5,57.0,5,8.52.15,10,4.19,17.0,R653,False,user_1
U1518,52,24115,10,2695.43,79.18,0.43908,48.85505,3,1873.15,989.25,43,0.389,249,71.0,24,2868.96,0.527,6,52,108.0,0.5122292630945366,38.0,4.3,77.0,5,4.28.88,14,21.55,10.0,L622,False,user_1
U9888,34,20831,9,4115.09,64.39,0.95504,100.0,8,1178.89,526.37,36,0.607,232,71.0,24,3962.05,0.566,0,49,39.0,0.06040307537295667,44.0,4.2,62.0,7,7.24.68,6,8.01,29.0,H541,False,user_1
U3423,38,14910,7,500.0,9.84,0.50513,56.42026,4,164.63,137.31,6,0.299,17,13.0,13,459.47,0.134,0,32,94.0,0.47476221182578615,16.0,2.0,9.0,10,1.77.10,10,16.37,72.0,Z620,False,user_2
U7222,50,26471,11,2709.51,31.17,0.77699,73.10136,5,649.19,506.5,24,0.397,96,37.0,18,2559.43,0.466,2,59,64.0,0.26154472767862863,29.0,1.9,29.0,5,1.79.54,13,0.23,30.0,B412,True,user_1
U9191,,23720,11,1047.79,38.21,0.73079,72.74571,3,224.78,242.2,21,0.551,119,29.0,24,1017.53,0.177,5,46,75.0,0.30899973572345324,30.0,4.7,52.0,4,4.20.90,6,12.85,13.0,Z999,False,user_3
U0643,27,22934,12,500.0,63.67,0.07202,0.0,6,529.1,98.29,37,0.13,183,56.0,33,486.39,0.275,3,50,178.0,1.0,13.0,5.0,18.0,3,6.08.23,5,2.44,0.0,P658,False,user_1
U2139,54,22134,11,2729.11,71.03,0.45026,46.23995,3,1111.83,1000.0,40,0.345,234,76.0,25,2890.18,0.429,6,52,115.0,0.572474162802205,30.0,3.9,86.0,8,5.62.29,15,27.03,26.0,M721,False,user_1
U0733,43,10000,4,978.95,16.45,0.60157,60.33738,5,550.2,202.6,7,0.432,82,10.0,14,1051.02,0.171,2,0,75.0,0.45087440251045596,25.0,1.8,78.0,9,1.94.88,13,19.47,13.0,Z561,False,user_2
U2958,21,19254,9,500.0,13.47,0.48321,45.21723,6,268.14,121.12,6,0.263,31,0.0,3,371.69,0.294,0,51,112.0,0.5972825402944045,16.0,2.0,76.0,3,5.27.27,7,16.54,22.0,X607,False,user_2
U5754,38,23709,10,3066.7,69.67,0.62336,51.88433,5,1231.43,616.55,41,0.233,235,63.0,33,2875.9,0.496,4,50,100.0,0.41212687698460093,26.0,3.7,48.0,6,2.03.99,4,9.88,23.0,U186,False,user_1
U7843,,16987,8,500.0,41.96,0.15915,21.20283,10,223.75,38.63,26,0.095,117,40.0,19,549.97,0.254,2,37,141.0,0.8085181423563798,5.0,1.5,30.0,3,5.22.15,9,0.78,19.0,Y252,True,user_1
U4234,34,15609,7,500.0,43.99,0.83111,79.74349,7,154.84,61.4,24,0.442,117,61.0,4,448.04,0.127,5,42,52.0,0.26168892595930715,23.0,2.0,84.0,8,5.07.83,12,11.56,49.0,Z999,True,user_3
U7598,20,12946,6,500.0,46.55,0.22283,27.71966,3,400.37,192.7,29,0.204,137,38.0,18,427.69,0.145,0,33,136.0,0.6940506931051176,17.0,1.2,37.0,5,2.93.52,8,6.14,3.0,Z288,True,user_1
U8269,23,14178,6,500.0,5.18,0.47171,47.04728,4,165.75,55.82,1,0.365,28,5.0,1,618.48,0.279,0,40,102.0,0.609097152431177,23.0,3.3,57.0,5,4.24.60,12,14.98,1.0,B224,False,user_2
U3949,31,19753,9,524.22,9.56,0.52165,57.01481,5,144.0,127.26,4,0.417,27,30.0,5,348.58,0.229,3,60,74.0,0.4546797103776023,15.0,3.5,31.0,4,4.29.52,12,3.13,32.0,O780,False,user_2
U3368,,31733,16,500.0,6.53,0.4668,47.60693,3,176.11,125.02,5,0.27,30,0.0,7,463.37,0.432,9,83,100.0,0.562269755343689,18.0,4.9,98.0,3,1.04.99,7,16.73,16.0,Z616,False,user_2
U8116,53,19873,10,500.0,12.09,0.55778,47.21131,4,168.78,118.52,8,0.476,39,19.0,13,563.08,0.367,2,42,101.0,0.5661898899294489,21.0,1.6,71.0,3,6.86.44,9,24.79,2.0,S102,False,user_2
U2383,,26897,13,500.0,19.59,0.35281,40.59151,9,151.77,55.8,12,0.312,79,12.0,10,381.97,0.298,5,72,119.0,0.5403068559728046,17.0,4.7,97.0,9,8.55.63,13,12.44,28.0,X456,False,user_3
U7476,,28474,14,500.0,18.25,0.32863,35.64666,7,141.48,102.74,12,0.38,62,22.0,6,629.81,0.301,4,62,118.0,0.6833501028962718,18.0,2.4,96.0,6,7.24.71,8,1.5,12.0,Z999,False,user_3
U6564,18,18217,7,3177.74,75.4,0.45986,51.88522,7,1085.54,552.02,43,0.357,249,99.0,24,3076.57,0.392,1,27,102.0,0.5008748426933712,28.0,4.5,23.0,4,1.69.49,8,17.46,27.0,V751,False,user_1
U2846,39,24673,12,500.0,43.53,0.14844,21.88477,3,72.1,185.57,29,0.23,117,51.0,16,492.96,0.311,7,57,141.0,0.7632335665476805,12.0,3.8,74.0,0,1.23.90,11,28.06,44.0,L547,False,user_1
U1970,57,29403,16,500.0,58.38,0.85461,85.1315,7,555.22,61.14,36,0.574,172,60.0,27,430.67,0.363,5,91,58.0,0.21362534035652342,35.0,2.5,48.0,8,5.81.74,8,28.2,21.0,I474,False,user_1
U6206,51,21921,12,569.97,14.22,0.61232,55.04117,3,424.28,252.3,10,0.34,42,5.0,16,295.96,0.315,2,67,100.0,0.3737955839052186,24.0,4.6,64.0,3,8.73.17,9,11.39,39.0,H711,False,user_2
U6874,36,19771,10,500.0,47.76,0.15173,17.48385,8,224.13,76.07,28,0.123,130,46.0,20,457.94,0.317,1,58,152.0,0.8006600920838594,6.0,3.5,48.0,7,6.58.99,11,12.9,21.0,X456,False,user_3
U2612,35,23693,11,500.0,61.84,0.03726,0.0,6,320.1,53.92,38,0.102,170,56.0,25,579.23,0.236,2,56,180.0,1.0,11.0,3.7,8.0,9,9.56.93,4,8.68,16.0,E641,False,user_1
U6404,35,10799,6,500.0,4.43,0.54826,47.26215,6,324.44,119.86,7,0.227,19,0.0,8,396.55,0.252,0,35,113.0,0.5677395965138136,14.0,4.6,69.0,5,9.37.33,12,27.24,31.0,E567,False,user_2
U5211,,23552,11,500.0,32.12,0.23093,24.2704,5,376.69,97.44,21,0.314,106,11.0,20,437.18,0.271,2,61,144.0,0.7357908902207225,19.0,2.9,50.0,7,8.65.46,11,6.29,12.0,Z001,False,user_3
U0064,39,18715,10,500.0,50.84,0.59424,51.86178,8,146.03,30.07,28,0.364,154,43.0,25,448.35,0.255,3,43,103.0,0.4528975864558446,23.0,1.6,15.0,8,9.08.60,13,16.68,54.0,M783,False,user_1
U4434,35,22567,11,500.0,8.57,0.47346,43.72482,4,267.14,164.92,7,0.433,41,8.0,22,553.61,0.272,4,60,100.0,0.5562766074316645,26.0,1.5,66.0,6,9.84.30,5,14.71,17.0,R707,False,user_2
U2531,,27079,13,500.0,44.02,0.81125,81.0672,7,116.08,81.48,27,0.514,115,55.0,22,464.03,0.282,0,64,55.0,0.20499686782970625,23.0,2.4,18.0,0,8.28.01,4,2.63,26.0,X456,False,user_3
U4765,26,39963,21,500.0,44.51,0.27647,32.81114,3,316.13,116.42,27,0.345,127,37.0,24,502.32,0.39,5,100,125.0,0.6581474152677129,20.0,4.5,88.0,5,9.87.74,15,15.09,20.0,N939,False,user_1
U1233,45,21546,10,1510.03,61.94,0.89258,100.0,8,413.63,171.36,37,0.63,168,64.0,19,1513.65,0.377,1,46,37.0,0.0005576172629177263,34.0,4.8,4.0,4,8.36.14,4,16.91,69.0,R108,True,user_1
U9542,47,29725,13,989.05,38.52,0.34516,37.68998,3,574.56,300.81,24,0.305,117,22.0,19,936.71,0.348,1,59,121.0,0.6308076307158459,20.0,3.3,43.0,4,8.39.02,12,8.26,4.0,H610,False,user_1
U0761,,17904,9,599.79,2.16,0.4789,43.94548,9,522.36,104.13,5,0.358,13,0.0,11,768.75,0.228,0,42,109.0,0.5516562906155809,23.0,3.4,36.0,5,4.58.62,12,5.22,61.0,Z999,True,user_1
U7924,45,28402,14,500.0,60.51,0.09533,0.0,5,150.22,118.87,34,0.212,201,36.0,21,397.47,0.313,6,69,180.0,0.9868918843651036,13.0,2.1,89.0,7,3.35.55,8,13.39,4.0,V046,True,user_1
U2363,37,22756,11,500.0,49.89,0.90428,86.66357,11,345.0,52.06,26,0.598,132,72.0,24,570.3,0.259,7,61,39.0,0.09138489687802367,31.0,4.6,75.0,3,8.32.40,8,28.97,72.0,B384,True,user_2
U6185,58,18723,9,1085.31,64.81,0.20187,21.20525,8,348.58,57.49,36,0.264,200,67.0,22,1212.89,0.206,1,60,148.0,0.7919799482947898,16.0,2.7,28.0,1,7.16.63,4,28.73,33.0,Y265,False,user_1
U1266,,25036,12,1976.0,59.22,0.86909,92.75834,5,507.36,274.33,35,0.625,199,61.0,24,1962.17,0.29,1,65,27.0,0.07565495176225809,36.0,3.0,35.0,5,2.71.93,13,11.71,16.0,H419,False,user_1
U0515,31,26143,13,500.0,0.58,0.46379,50.22186,5,289.97,84.15,1,0.354,0,6.0,9,506.08,0.353,3,66,100.0,0.46539383926045425,21.0,4.8,64.0,1,7.57.74,7,23.87,21.0,F771,False,user_2
U9282,,10000,6,500.0,65.18,0.0829,0.0,8,98.71,56.23,35,0.117,176,91.0,17,553.04,0.206,2,9,177.0,1.0,7.0,4.2,97.0,3,6.98.10,15,23.29,24.0,Q289,False,user_1
U1277,43,17197,8,583.57,12.63,0.60871,57.2764,2,142.98,221.83,11,0.401,15,8.0,7,546.44,0.102,4,64,104.0,0.47941595514305124,23.0,4.1,42.0,8,4.58.75,11,28.24,16.0,O924,False,user_2
U5805,22,14100,8,500.0,1.52,0.53222,53.05929,11,399.42,20.74,3,0.314,13,0.0,0,310.39,0.212,1,32,99.0,0.47702651172934124,20.0,2.9,84.0,7,3.22.27,4,19.81,55.0,Y879,False,user_2
U6397,,21002,10,500.0,33.65,0.28058,32.61814,4,139.79,143.76,20,0.239,90,54.0,18,475.06,0.271,1,43,125.0,0.6960729333405292,15.0,1.7,72.0,7,9.64.85,14,8.86,29.0,Z001,False,user_3
U2204,32,30827,14,2849.33,63.01,0.92023,100.0,6,2278.52,522.45,35,0.635,196,51.0,27,3013.91,0.527,11,82,29.0,0.04456402639803189,55.0,2.5,71.0,6,7.09.71,14,29.51,35.0,F986,False,user_1
U9185,,13063,6,500.0,46.34,0.20011,16.18871,7,195.34,32.84,29,0.197,135,59.0,16,556.88,0.226,0,18,166.0,0.8417906153378286,10.0,2.8,25.0,5,8.92.58,12,10.31,6.0,X456,True,user_1
